,target,Subject,Precedence,Recievers_count,Sub_Unsub_link,Replied_mail,Content_type_html,Content_type_plain,Full_content,content_char,sub_char
1701,0,hi,0,0.02702702702702703,1,1,0,1,upon time thoma wrote want find tri recompil work apt rpm null psych would like get good gstreamer packag done monday releas work apt cnc packag red hat linux avail second distribut complet apt repositori alreadi includ quit packag updat red hat linux want say monday new releas alreadi leak mani place offici statement made big deal keep post monday even big apt relat surpris matthia matthia saou world trade center edificio nort planta system network engin barcelona spain electron group interact phone rpm list mail list http list freshrpm net mailman listinfo rpm list,0.0236508630107057,0.0002734107997265892
1702,0,razor user strip spamassassin report,0,0.0,1,1,0,1,ah learn someth new everi day would make thing quit bit easier assum handl mailbox full mail report rather singl piec spam stdin check doc though unfortun one time thing would help script use handl mbox file time strip sa stuff report razor thing like open relay check report spamcop etc avail tue aug pm justin shore,0.013491369892942974,0.006425153793574846
1703,1,start summer look,1,0.02702702702702703,0,0,0,1,seen nbc cbs cnn even oprah health discoveri actual revers age burn fat without diet exercis proven discoveri even report new england journal medicin forget age diet forev guarante click,0.007592309372951715,0.003964456596035544
1704,0,us use lie detector test criticis,1,0.02702702702702703,0,0,0,1,es routin screen bid spot spi test useless say influenti panel scientist,0.00303146165610662,0.005331510594668489
1705,0,zoot apt openssh new dvd play doc,0,0.02702702702702703,1,1,0,1,hi two new thing today instal red hat linux server old proprietari ivr softwar work newer releas recompil latest apt openssh packag avail complet os updat freshrpm apt repositori apt freshrpm net might interest gack tri compat glibc first requir antiqu kernel chris kloiber rpm list mail list http list freshrpm net mailman listinfo rpm list ue matthia saou,0.01474765129997815,0.005194805194805195
1706,0,latest php upgrad,0,0.02702702702702703,1,1,0,1,today apt get upgrad hold back php submodul like php imap run apt get instal php see hu troy engel,0.0036596023596242077,0.0034176349965823645
1707,0,matter go,0,0.02702702702702703,1,1,0,0,anoth thing note australia highest incom tax bracket high kick around usd look like ppp usd k usd k least big,0.005216298885733012,0.0030075187969924814
1708,1,weekend,1,0.0,0,0,1,0,mayb think imposs get free money let tell imposs fact ordinari peopl busi across unit state receiv million dollar govern privat foundat everyday appli anyon appli grant year old grant possibl grant paid back ever claim slice free american pie money loan tri get money convent bank time consum requir lot paperwork find deni govern agenc oper stringent requir bank decid much money need long law amount meet govern agenc criteria money keep never repaid money non taxabl interest free none program requir credit check collater secur deposit co signer appli even bankruptci bad credit matter tax payer u citizen entitl money current feder program state program privat foundat scholarship program avail year billion dollar free person busi govern grant money given away govern grant agenc govern person busi grant,0.03864430849901682,0.001640464798359535
1709,0,set red hat linux,0,0.02702702702702703,1,1,0,1,keep post monday even big apt relat surpris surpris even heart pill thank matthia axel thimm physik fu berlin de rpm list mail list http list freshrpm net mailman listinfo rpm list matthia mon sep matthia saou,0.008466244264802272,0.003964456596035544
1710,0,month month beauti man winner galleri sfw,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.009432672590567327
1711,0,void new low person tip,0,0.0,1,1,0,1,know popular choic lot peopl suggest um church like woodi allen said life show right think anoth venu find peopl workplac contractor opertun meet lot elig cours wander workhistori wife task order manag year ago that met joke still task order manag dont get paid start compani work steril thinklab cut one heck fertil ground linkag common offic like shurch idea well idea book circl geocach group heck rhorho still young enough hit campus mixer mean social stuff techtech event ask what import life either life wast tom edt wed sep r hettinga,0.02460672929866725,0.0054682159945317835
1712,1,increas peni size week,1,0.02702702702702703,0,0,1,0,blast bed blast bed guarante final safe natur penil enlarg supplement natur boost sex drive rejuven sexual function good news men recent discoveri herbal medicin made possibl men safe effect boost sexual vital increas peni size certifi natur laboratori pleas introduc latest addit wide acclaim line herbal,0.012699366397203407,0.0054682159945317835
1713,0,blank,0,0.0,1,0,0,1,yes nice back america flaccid state seem like yesterday suffer electil dysfunct mayb made ballot oval look like littl blue pill serious week great nite everybodi,0.006554511688879178,0.0005468215994531784
1714,0,razor user fire cloudmark com issu,0,0.02702702702702703,1,1,0,1,mean set procmailrc spamtrap get error also report pyzor dcc regist error weird work sometim oct report honor cloudmark com oct report respons sent res err oct report mail orig email special case eng examin log see debug messag generat content report process follow error wed oct pm jordan ritter,0.012371640812759448,0.006698564593301435
1715,0,webdev migrat w k,0,0.02702702702702703,0,1,0,1,yes know dread subject howev custom inist must deploy one project w k thus wamp project rather lamp project cours high skill ix person handl window toy anyon suggest good educ resourc use apach php perl mysql togeth w k anyon found particular nasti gotcha yes know run microsoft softwar one apach mod php mysql run window far rememb problem get msi instal instal win mention doc w k built problem abl find pre built binari win perl tri activest com work past nick webdev mail list webdev linux ie http www linux ie mailman listinfo webdev,0.02403320952589032,0.0034176349965823645
1716,0,ilug serial port troubl,0,0.0,0,0,0,1,blank,0.00010924186148131964,0.0035543403964456597
1717,0,sell wed bliss ouch,0,0.0,1,1,0,1,agre w ya tom kind think idiot sure gay el mani hetero friend k lover bmn eugen mani homo friend k lover bmn fact that general question fork proper bmn know anyon outsid meybe wilt chamberlin bmn gang bang porn queen even k lover bmn eegad hypothes number like eugen bmn least owe fork back shit bmn otherwis liabl assum rampant unfound homophobia bmn would lose bmn quick assumpt math geek anyth bmn assum lover everi day would like least one lover bmn everyday year chang know bmn us lucki even close lucki bmn awhil even sexahol get bore mingl bmn someth new weekend realli assumi bmn homosexu popul larg given area mecca bmn might qualifi tri find kind homosexu popul bmn say tulsa oklahoma manchest nh tho manchest quit bmn nifti gaybar that differ stori b bore sex bmn obsess recreat free pursu sex often mani bmn partner even want mani partner bmn qualifi least lower outrag number bmn bb promiscu het betcha gay aidsphob het general speak el virus load issu orthogon fact bzzt switch el brain mention subpopul outsid sex el industri use extrem promiscu two order el magnitud higher averag best regard bitbitch mailto bitbitch magnesium net addit one bit anecdot evid convers san fransisco hard enough extrapol k quot could find relat promiscu homosexu men think peopl feel certain invulner especi young peopl like diseas affect public diseas much kind easi say promiscu promiscu especi piec peopl could easili say well promiscu partner year think promiscu know somebodi relat easi feel could find het kind partner volum bfd kind random generat number lead nutti religi bigot mention earlier grr bit damnit must go brief bb el sun sep cdale,0.07554074721433253,0.005604921394395078
1718,0,hoag object,0,0.0,1,0,0,1,http oposit stsci edu pubinfo pr show pictur wheel within wheel galaxi univers strang wonder place jim,0.0035776709635132182,0.0017771701982228297
1719,0,webex endeavor,0,0.0,1,0,0,1,partnership webex use serivc cross firewal app share someth netmeet messeng sametim requir lot configur firewal authent access control user train webex invit instant meet launch without configur user like someth web confer place store author document reschedul meet relaunch meet webex like peopl sign time greg septemb tadpol secur web softwar subsidiari endeavor technolog team web meet leader webex communic provid best breed solut extend group collabor onlin meet web meet rais qualiti team interact communic user web secur p p collabor network tadpol technolog plc mobil comput network infrastructur group today announc web collabor subsidiari endeavor technolog inc team web meet leader webex communic inc help profession make better use corpor time resourc gain competit advantag integr advanc communic capabl webex platform endeavor secur p p collabor network endeavor creat new method world class teamwork interact without hassl travel rapid growth popular web meet rational world class relationship stem grow need workgroup around world maintain qualiti team collabor experi onlin meet issu prefer travel continu collabor share inform team member meet rather depend intermitt insecur email multipl copi constant chang document inter meet collabor need asynchron medium independ time asynchron mode team member access read edit inform relev meet group conveni rather fit schedul timefram other secur environ avail member meet project also essenti endeavor magi technolog convert web secur platform share inform direct peopl desktop webex meet record review time document share meet action real time later date calendar project schedul updat time new individu ad workgroup secur environ peopl work across globe insid outsid compani firewal magi peer collabor secur deliv signific benefit web meet particip share access inform also know particip onlin present enabl chat messag search across peopl magi environ work joint relev document high product magi collabor tandem webex conferenc save huge term travel cost phone bill import time complet project task order realis full potenti web meet best breed servic need elimin time geograph boundari say bernard hulm tadpol group chief execut power combin endeavor magi webex communic technolog assist global work team better meet critic busi goal deadlin maintain teamwork momentum within web meet webex transform way busi use web sale market train support product design say david farrington vice presid corpor develop webex communic integr communic capabl webex platform endeavor secur collabor network endeavor creat offer provid best synchron asynchron communic magi magi enterpris award win web collabor system transform today web high secur inter intra enterpris collabor network file web resourc first time enterpris implement ad hoc virtual privat network collabor rapid afford without disrupt exist applic network work practic magi enterpris effect transform unsecur read web network two way trust transpar collabor environ use featur cross firewal connect advanc data extract intuit graphic interfac univers name space generat follow url mobil profession endeavor technolog inc endeavor technolog inc wholli own subsidiari mobil comput network infrastructur vendor tadpol technolog plc lse tad www tadpol com plant offic irvin carlsbad california cambridg edinburgh bristol uk inform endeavor p p solut call email p p endeavor com visit compani websit http www endeavor com end inform pleas,0.14466353506663754,0.002050580997949419
1720,0,ilug slashdot ew dijkstra humor,0,0.0,0,1,0,1,blank,0.00010924186148131964,0.004511278195488721
1721,1,blank,1,0.02702702702702703,0,0,0,0,blank,0.00010924186148131964,0.0005468215994531784
1722,1,minut free porn movi,1,0.0,0,0,1,0,untitl document click enlarg peni inch natur click remov,0.002485252348700022,0.0034176349965823645
1723,0,vkatalov elcomsoft,0,0.02702702702702703,1,0,0,0,look like hp use dmca prevent full disclosur secur vulnerabl good preced washington hewlett packard found new club use pound research unearth flaw compani cest jon,0.006417959362027529,0.002460697197539303
1724,0,zzzzteana announc,0,0.02702702702702703,1,0,0,1,one congratul tim ro instead rose short form rosemari welsh thing bill william jacob sporad underemploy person wish god calcul execut steam charl babbag unsubscrib group send email,0.007646930303692375,0.003691045796308954
1725,0,away go,0,0.0,1,1,0,1,go hospit benjamin wallac higgin way tom http xent com mailman listinfo fork theolog briefli univers dictat sign christoph morley http xent com mailman listinfo fork cdt true geek run puter post take labor wife hospit kill lol grat daddi c sat jul tom,0.009913698929429757,0.0019138755980861245
1726,0,blank,0,0.02702702702702703,1,0,0,0,blank,0.00010924186148131964,0.0005468215994531784
1727,0,baselin rais chicken high tech way,0,0.02702702702702703,1,1,0,1,sorri karl confus thing thos say select breed count genet engin wherea extend definit includ attrat parent felt grain select breed cross polin ie macrogenet activit deal big structur like whole sheep plant seed etc manipul actual dna protein sequenc etc etc microgenet activ macrogenet activit decad decad test microgent activ guy get point yet want play anoth round obscura detalist retardo tom http xent com mailman listinfo fork edt wed jul elia sinderson,0.01870766877867599,0.006151742993848257
1728,1,get hundr fresh lead via email,1,0.0,0,0,0,0,blank,0.00010924186148131964,0.005604921394395078
1729,0,new sequenc window,0,0.0,1,1,0,1,blank,0.00010924186148131964,0.0027341079972658918
1730,0,zzzzteana linc lizard,0,0.02702702702702703,1,0,0,1,http yorkshirepost co uk script editori cgi cid news aid ft lizard abandon resort holidaymak seasid resort stun find ft lizard sun caravan park close beach savannah monitor lizard captur chapel st leonard linc sunday member public collect rspca team rspca offic justin stubb took lizard specialist carer,0.011470395455538561,0.00328092959671907
1731,0,storag bit,0,0.0,1,0,0,1,repeat ibm gb ultra dma hard drive fri home fast friend courteous servic r u less two year later gb u udhay shankar n,0.004369674459252786,0.001640464798359535
1732,0,return,0,0.0,1,0,0,0,blank,0.00010924186148131964,0.0010936431989063567
1733,1,pleas see see kmunnwq p tdpvinwvagi,0,0.02702702702702703,1,0,1,0,base pgegahjlzj odhrwoi vagxjlm vlwlwlm yzz ncjxpbwcgc jjpwh dha ly ncm chmuewfo b uy tl dyb vwl hpbnhpbnjlbi mawxlci af zbwfsbf hmi nawygywx pwh dha ly n cm chmuewfob uy tl dyb vwl hpbnhpbnjlbi mawxlci af zbwfsbf hmi nawi dqo l e dqoncjxhighyzwi ahr chm ly oyxbw yzwrpcmvjdg llm ldc dqo aw nihnyyz dhrwoi vz jvdxbzlnlhag vlmnvbs ncm cc aw aw yzw vzmlszxmvd hfc hbgxfyi n awygywx pwh dha ly ncm chmuewfob uy tl dyb vwl hpbnhpbnjlbi mawxlci af z bwfsbf ilmdpzj ncjwvyt ncg kpgegahjlzj odhrwoi vzm yzxzlcnnwlmhvchrvlm yzi axjlyww dqo aw nihnyyz odhrwoi vz jvdxbzlnlhag vlmnvbs ncm cc agvuc hpmdev zmlszxmvd ybgrrbm lmpwzybhbhq ahr cdovl dyb vwci ywhvbi jb vz jvdxavemhl bnnoataxl zpbgvzl dvcmxka vdi qcgc dqo l e dqoncjxhighyzwi ahr cdovl dy vscjguy tl zpzgvvl hjx zpzgvvlmh bt ncjxpbwcgc jjpwh dha ly cuyw nzwxm axjllmnvb mhmvcgljos dwvhbi nawygywx pwh dha ly cuyw nzwxmaxjllmnvb mhmvcgljos dwvhbi nawi dqo l e dqoncjxhighyzwi ahr cdovl jvi lvnjmuag wdg u b jnl zsyxnopg kpgltzybzcmm ahr cdovl dy hbmdlbgzpcmuuy tlzgwci wawm l fs bgfji vwdc nawygywx pwh dha ly cuyw nzwxmaxjllmnvb mhmvcgljos hbgxhi nl chquz lmpg kpc hpg kdqo ysbocmvmpwh dha ly legftlmhvchrvlm yzi zzwu dqo aw n ihnyyz odhrwoi vd lmfuz vszmlyz jb vodbzl bpyzkvc hvdwppzs qcgcgywx pwh dha ly cuyw nzwxmaxjllmnvb mhmvcgljos zag amlllmpwzz ncjwvyt ncg kpgeg ahjlzj odhrwczovl rpyw kas zexrlci uzxq dqo aw nihnyyz odhrwoi vd lmfuz vs zmlyz jb vodbzl bpyzkvdgfpd fulmdpzibhbhq ahr cdovl dy hbmdlbgzpcmuuy lzgwci wawm l rhaxdhbi nawi dqo l e nextpart u f lb r pmzqowcldbafknaa nextpart u f lb r pmzqowcldbafkn,0.043805986454009176,0.0050580997949419
1734,0,baselin rais chicken high tech way,0,0.0,1,1,0,1,blank,0.00010924186148131964,0.006151742993848257
1735,0,new sequenc window,0,0.0,1,1,0,0,blank,0.00010924186148131964,0.0027341079972658918
1736,1,winner,0,0.02702702702702703,1,0,0,0,fork xent com free porn password free porn access porn handl want cum http www tnt host com wmann opt click repli remov instant sbex krag pbz http xent com mailman listinfo fork,0.006772995411841817,0.002460697197539303
1737,0,scoop scoop ms word doc file someth plucker palm app display,0,0.0,1,1,0,1,wonder whether way use sitescoop plucker free util convert word document someth bit palmo friend could tri antiword http www winfield demon nl linux consol base convert word doc text imag postscript png also catdoc wv word text convers actual wv consist wvware manpag say convert word document format ps pdf html latex dvi abw html would probabl best format use plucker sitescoop depend good doc html convers use either year abiword openoffic work well enough prefer abiword light weight size openoffic better doc import know better wors figur merrier could also tri openoffic abiword x instal abiword support export palmdoc pdb palmo friend get never tri need list save dialog box wine crossov offic alreadi may support word viewer free download microsoft year ago last tri word viewer use back day convert word doc word could display word doc copi past text format word version word anyway littl nostalgia window machin becom problemat convert know case word could save friend format window dual boot machin get use signific burn multi session cd r rw linux gui app support cdrecord multi session featur sinc openoffic abl edit word doc flawless least simpl word document receiv other anyway pleas request permiss redistribut author comment email address sf net email sponsor hu barri dexter gonzaga,0.05789818658509941,0.012303485987696513
1738,1,biz info com,1,0.02702702702702703,0,0,0,1,import,0.0002184837229626393,0.004374572795625427
1739,0,cobain disput settl,1,0.02702702702702703,0,0,0,1,long run disput widow kurt cobain remain two member band nirvana settl pave way new cd,0.004123880270919816,0.0030075187969924814
1740,1,sa job updat,0,0.0,1,0,0,1,,2.731046537032991e-05,0.002050580997949419
1741,0,problem spec file,0,0.02702702702702703,1,1,0,1,someon tell wrong like make take prefix overrid crazi get ed victor,0.0034684291020318984,0.0034176349965823645
1742,0,virus also hack comput rise,1,0.02702702702702703,0,0,0,1,mark worri crossov virus write hack say expert,0.001993663972034083,0.006015037593984962
1743,1,yyyi claim money never knew,1,0.02702702702702703,0,0,1,0,blank,0.00010924186148131964,0.006015037593984962
1744,1,e market today get advertis boost,1,0.02702702702702703,0,0,1,0,special acquir e mail address delet mail list send us email messa ge,0.002676425606292331,0.00656185919343814
1745,0,spambay new applic spambayesian tech,0,0.02702702702702703,1,0,0,0,blank,0.00010924186148131964,0.006698564593301435
1746,0,requir relat oper,0,0.02702702702702703,1,1,0,1,halloechen dienstag august schrieben,0.0010377976840725365,0.004921394395078605
1747,0,oh gawd funni site day,0,0.0,1,1,0,1,seem good ol uncl dave tri savag anyon dare disagre seem ben kevin bill make strong case dave attempt fool think sort monster violent one less anyon work hemenway kearney awar peopl noth less monster stoop level get cough part monster club call hemenway morbus iff assault sensibl,0.013791785012016604,0.0050580997949419
1748,1,men women make better whoope,1,0.0,0,0,1,0,vigor ad vigor herbal sex enhancersdirect lab offer uniqu product help increas moment w ith special someon ea ea ea en increas energi level maintain stronger erect e dibl special formul lubric everyon w omen heighten sexual desir increas sexual climax click get hot receiv special offer provid permiss ion receiv email communic regard special onlin promot r offer feel receiv messag error wi sh remov subscrib list click remov within less three busi ay thank sorri inconveni,0.02105636880052436,0.005331510594668489
1749,1,strict privat,0,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.002323991797676008
1750,0,zzzzteana muppet damn kermit bore wanna rizzo coolest dino yahoo group sponsor advertis unsubscrib group send email,0,0.02702702702702703,1,0,0,1,hey easi green lesli lesli ellen jone ph jack trade doctor folklor lejon ucla edu truth odd number flann brien origin messag,0.004697400043696744,0.024060150375939848
1751,1,best polici less dollar day,1,0.02702702702702703,0,0,1,0,smart shopper click best rate pay much life insur click save polici today world import expect unexpect prepar futur must alway consid famili plan famili futur right life insur polici necess want pay much life insur let us help find right quot quick easili free compar coverag low per month low per month low per month get free instant quot prepar famili futur compar lowest price top insur compani nation,0.017506008302381474,0.006425153793574846
1752,1,want accept credit card,1,0.02702702702702703,0,0,1,0,accept credit card everyon approv credit check,0.0017205593183307842,0.005194805194805195
1753,1,satalk urgent assist,0,0.02702702702702703,1,0,0,1,meridian east leicest le wz leicest citi unit kingdom tel,0.0016932488529604543,0.004101161995898838
1754,0,factori go flat dither euro,1,0.02702702702702703,0,0,0,1,blank,0.00010924186148131964,0.006425153793574846
